item_id,start_title,Nombre de la capa,Resumen,Etiquetas,Descripción,Términos de uso,Créditos
02a4b93e992a490f8fcdfc48d8919927,11_Plano Villa y Corte Madrid 1800_Barrio de San Nicolas_jpg,"Lámina 11. Barrio de San Nicolas (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 11). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
6e03501cfbcf469bb40a9147cedc4ba0,12_Plano Villa y Corte Madrid 1800_Barrio de Santa Maria_jpg,"Lámina 12. Barrio de Santa Maria (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 12). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
3c48a5bbdc0d48e093add8e8b398db38,13_Plano Villa y Corte Madrid 1800_Barrio de los Caños_jpg,"Lámina 13. Barrio de San Juan (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 13). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
72ef41155c7c4d969b8b3dee22e4746e,14_Plano Villa y Corte Madrid 1800_Barrio de San Juan_jpg,"Lámina 14. Barrio de los Caños (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 14). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
89a6dc4db27a457681accccdd1ccb267,15_Plano Villa y Corte Madrid 1800_Barrio de La Encarnacion_jpg,"Lámina 15. Barrio de la Encarnación (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 15). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
00266184a6b9458489afed62320dfb52,16_Plano Villa y Corte Madrid 1800_Barrio de Doña Maria de Aragon_jpg,"Lámina 16. Barrio de Dª María de Aragón (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 16). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
80e09f86c12f4ba09ee151baeaae28fe,17_Plano Villa y Corte Madrid 1800_Barrio de Leganitos_jpg,"Lámina 17. Barrio de Leganitos (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 17). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
4787fc5b19f440ecb3fbca0010f991dc,18_Plano Villa y Corte Madrid 1800_Barrio del Rosario_jpg,"Lámina 18. Barrio del Rosario (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 18). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
a2fe88f6d07f444290c935d8ed45fe06,19_Plano Villa y Corte Madrid 1800_Barrio de la Plazuela del Gato_jpg,"Lámina 19. Barrio de la Plazuela del Gato (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 19). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
3ae24aeb430f47b4957c8c3ba9130fa4,20_Plano Villa y Corte Madrid 1800_Barrio de las Niñas del Monte Rey_jpg,"Lámina 20. Barrio de las Niñas de Monte Rey (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 20). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
8ed97c671c5c42d99825fc8a8c373af8,21_Plano Villa y Corte Madrid 1800_Barrio de Monserrate_jpg,"Lámina 21. Barrio de Monserrate (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 21). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
ae7cc04d7ea64d7b921be101281ef9ad,22_Plano Villa y Corte Madrid 1800_Barrio del Cuartel de Guardias de Corps_jpg,"Lámina 22.Barrio del Quartel de Guardias de Corps (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 22). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
60b0c62404b946cc960439b531b1796f,23_Plano Villa y Corte Madrid 1800_Barrio de Afligidos_jpg,"Lámina 23. Barrio de Afligidos (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 23). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
61b28974703d434fbb5e3d6aecde37b5,24_Plano Villa y Corte Madrid 1800_Barrio de San Marcos_jpg,"Lámina 24. Barrio de San Marcos (Plano de la Villa y Corte de Madrid, 1800)","Georreferenciación del ""Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas […]"" publicado en 1800 (lámina 24). Fondos de la Biblioteca Nacional de España",Madrid; siglo XIX; cartografía histórica; WMTS; HGIS,"Servicio de mapa teselado de las 64 ilustraciones que componen la obra de Fausto Martínez de la Torre y Joseph Asensio Plano de la Villa y Corte de Madrid en sesenta y cuatro láminas, que demuestran otros tantos barrios en que está dividida, con los nombres de todas sus plazuelas y calles, números de las manzanas, y casas que comprehenden cada uno, con otras curiosidades útiles á los naturales y forasteros, Madrid, 1800, Imprenta de Don Joseph Doblado.
Cada lámina representa las manzanas que componen el barrio correspondiente, señalando el número de cada una de ellas en grande. Las cifras de menor tamaño indican la numeración de las casas existentes en cada una de las manzanas.
La publicación incluye la descripción y limitación de cada barrio y cuartel, el callejero con el nombre de las calles, plazas y plazuelas, y una relación de edificios y lugares de interés de distinta naturaleza (parroquias, anexos, conventos, iglesias, ermitas, colegios, hospitales, consejos, establecimientos, etc.)

Acceso libre a la obra completa digitalizada (BNE): https://bdh-rd.bne.es/viewer.vm?id=0000001444","<a href=""https://creativecommons.org/licenses/by-sa/4.0/""><img alt=""Creative Commons License"" src=""https://i.creativecommons.org/l/by-sa/4.0/88x31.png"" style=""border-width:0;"" /></a><br />Este recurso está sujeto a <a href=""https://creativecommons.org/licenses/by-sa/4.0/"">una licencia Creative Commons Atribución/Reconocimiento-CompartirIgual 4.0 Internacional</a>.","Autoría: Servicio WMTS creado por Álvaro Molina y Greta C. Vega en el marco del proyecto I+D+i CARCEM (PID2020-113380GB-I00 / AEI / 10.13039/501100011033).
Fuente de la imagen: fondos de la Biblioteca Nacional de España
Tecnología empleada: ArcGIS Pro (Esri)"
